Grafico2
"Tempo (sec),""Forza di reazione2 (newton)"""
0,6.1
0.0104636217422508,5.01897445925674
0.0205085577109142,2.51412173247254
0.0307863687958785,2.45942388836116
0.04,2.88588996948334
0.0413649903774536,3.22450700808258
0.0513846754928591,3.20272125543082
0.0621986389872013,2.82290872614813
0.0722257030017986,2.45880159666452
0.08,2.72502182358446
0.0825947868083287,3.05819495128893
0.0928103156017169,3.26315797274476
0.102999869159673,3.11919816737615
0.11305288356537,3.22753233859777
0.12,2.74382829694279
0.123064816098319,2.67730601921957
0.133075623683612,2.47477376537629
0.143492619016636,3.0910214868496
0.153517853309299,2.76846645043954
0.16,2.6812788604301
0.163998032878035,2.60548274882133
0.174010017939505,3.93949822042261
0.184161457598403,2.99115903795743
0.194501038332615,2.70361281009007
0.2,2.86773451825359
0.204953949030775,2.91638669456483
0.215022828278197,3.37686384364115
0.22505433793361,4.10317944663727
0.235059503426247,2.58814432162024
0.24,3.09530414656868
0.245070201556417,3.26125176248663
0.255174440972921,3.31332080574343
0.265851830134259,2.87415789661382
0.276118723611656,2.79116725042655
0.28,2.87898209894667
0.286505935964899,3.38137846161294
0.296557812223228,2.66588285447559
0.306723342867644,3.04132811072907
0.316728306131948,3.22765200113438
0.32,2.85016422449412
0.327250469334569,2.05336458383343
0.337553086425091,3.29158408814516
0.347619649943994,2.92113802149375
0.357729935773155,3.15880557209797
0.36,3.19642086944513
0.36793074112456,2.54079221562236
0.378105228526345,2.64351643158825
0.388147529520289,4.19654316169345
0.398321330846138,3.08757093289864
0.4,2.79292236253666
0.408431039164753,2.63389695398769
0.418583138714018,4.17323834792036
0.428747094720863,2.7777545336074
0.439242376521799,2.83619395257029
0.44,2.83642611147039
0.449329009304379,3.15864689938249
0.459402897740799,2.63955451896444
0.469985493696858,2.75947790458558
0.48,2.68197821502918
0.480972779450613,2.67218425382584
0.491415907955654,2.63150745374838
0.501625725087401,3.65331392146664
0.511955624187949,2.66415553462232
0.52,2.85549742125802
0.521969650516166,2.99298683051518
0.532073452719612,3.03461038833696
0.542096638425226,2.92446225316185
0.552180813897874,3.08505630208489
0.56,2.73399580121964
0.562229530393622,2.38716935949059
0.572592071660914,3.34081319311271
0.582594255791988,3.11819139386211
0.592598514506901,2.67304196793302
0.6,2.83231259558562
0.602960701047378,2.62635030776403
0.613110223821841,3.48303986885995
0.623129721080457,2.56574623509611
0.633142510408112,3.18381397355729
0.64,2.83970635790325
0.643183376801117,2.66932731963573
0.653453176151308,2.46873236085438
0.663551493176745,2.92173587364264
0.673691438396027,2.92920384714226
0.68,2.75877973864658
0.683705881866303,3.07045371279668
0.693795142044764,2.54600850092641
0.703898502414011,3.4359002696508
0.713993992155898,2.64416032259154
0.72,2.82848449752776
0.724173070664382,2.50722696824515
0.734257211005596,2.80097384802596
0.744260489070791,2.57191832975125
0.754360711382995,2.36192342820886
0.76,2.78671993149998
0.764593077699263,2.7269763676463
0.774610810619219,2.50336566077039
0.784731543481444,2.15390736621193
0.794822645668048,2.55492626205107
0.8,2.83371456751869
0.804974980490368,2.58105469272113
0.815480198989,2.56739651045494
0.825997727765664,2.73018470730485
0.836353845227156,3.37793600146168
0.84,3.03334634940058
0.846445276036916,3.11993072176124
0.856475894352831,3.2163568907453
0.86687908592694,1.95748605146189
0.876972369056909,2.45373093028046
0.88,2.98072600198711
0.887021385812712,2.46584236929945
0.897264165261248,2.49845056912414
0.907440812090398,2.88047412506265
0.917693490215714,2.22845118594264
0.92,2.57403131599768
0.92781028172299,2.83471833035974
0.938118346266941,2.82766779085747
0.94822478549107,2.42423102524674
0.958232745063805,2.57924068375277
0.96,3.15187496456546
0.968470571982212,2.28336865780679
0.978603826094101,2.34036501827841
0.988617301843342,3.0268811869374
0.998619825257585,2.93561617898488
1,2.49164976807368
1.00863439221947,2.47773721396605
1.01867959672932,3.02258846285865
1.02883136785887,2.72280893121118
1.03910995380638,2.90918349425878
1.04,3.0052585605399
1.0493467849844,2.65251129478835
1.05940484201118,2.2835270157681
1.06945267401593,2.74591828396992
1.07952200154557,3.05495900349031
1.08,2.74497616959633
1.08980552043453,3.41504683635332
1.09985671748453,3.15541551464525
1.10998975457233,2.87989805432311
1.12,2.66187665101593
1.12000669211912,2.66015794863524
1.13007584648434,2.6142307263544
1.14030892584839,2.78181770361609
1.15032555522489,2.57196802967098
1.16,2.92272758323293
1.16037304594938,2.69539669015328
1.17038513225146,2.48016452602127
1.18128986733425,2.20093391929992
1.19170062201998,2.60624994435721
1.2,2.8539411782975
1.20172806093986,2.97139047340128
1.21173502123485,1.83145758558448
1.22183843535284,3.07618501196755
1.23209107681297,2.93713671116836
1.24,2.86858599543298
1.24209924785479,2.50071588645406
1.25228760761276,3.11852189059296
1.26235883165047,3.17246823778713
1.27277180837955,2.28661280682905
1.28,2.61774234823033
1.28280402884317,3.08037341929883
1.29291577854067,2.34699031264499
1.3029272118071,3.12381931767479
1.31324958583318,3.3869382869428
1.32,2.88401447296411
1.32347146011035,2.31270770965106
1.33353327438388,2.62957201565871
1.3436637434173,3.2529126781173
1.35376364639685,2.69803854582484
1.36,3.04919298445525
1.36385604418815,3.58485141207125
1.37404526998967,2.42377957084385
1.38418722928686,2.66647035884361
1.39449385440694,2.37166271075182
1.4,2.80274943633397
1.40465998197706,3.02630807794633
1.4149620343801,2.59540778436348
1.42506168729326,2.72987770000047
1.43520210368163,3.17153335766767
1.44,2.49431328543838
1.44532520222706,3.1333178659293
1.45540639216727,4.00829417045303
1.46548376070947,2.7432525428133
1.47551269554568,2.48713456326773
1.48,2.82178970263588
1.48566767771099,2.52486733927588
1.49588349730991,2.8789160126865
1.50594472436379,2.77867574350643
1.5164174480404,3.1651798157106
1.52,2.75246897615574
1.52653959105515,2.85406636498878
1.53675188087348,2.27565152692294
1.54679037407662,2.62138905533126
1.55866303252833,3.36684657818533
1.56,2.81941578522218
1.56885439019022,2.33015857382513
1.57894855867155,2.88675480542514
1.5890476591553,2.70565704441182
1.59925131778177,2.70616732280744
1.6,2.84891698742942
1.60965174537753,2.66842747871573
1.61988238203524,2.60956186063772
1.63023986051941,2.80459435653585
1.64,2.62086136289217
1.64048985806531,2.80712397107909
1.65062030461033,2.7436536354489
1.66066569261146,3.18746273466975
1.67075502068442,2.22569586647454
1.68,2.69658145508758
1.68125166123932,2.54486569888213
1.69128986263196,3.10766382965973
1.70151412978681,4.10230949102877
1.71165531795282,2.96313547771276
1.72,2.9643327339511
1.7219181566371,3.26521967136765
1.7323460097083,2.93230632263278
1.74271574446009,2.89891357108625
1.75290277215304,2.28617632580601
1.76,3.16418348307648
1.76309195849087,2.65655290726394
1.77332346328315,2.11106363932522
1.78341014812144,3.00848367501757
1.79342330778846,2.43060006443528
1.8,2.63523288665975
1.80398590338479,2.79406048253268
1.81406156748377,2.78670591927346
1.82414634392757,2.67371194930623
1.83434007251025,2.39400647995939
1.84,2.71916085728296
1.84441040238197,2.4023603116559
1.85460423353973,2.73373320738597
1.86481707705361,2.40309442937944
1.87486975997818,2.79902650455103
1.88,2.39649324468278
1.88501840107923,2.65160923446332
1.89516138684719,2.52650530012324
1.90535592177947,2.9596910710684
1.91564885519602,3.05924241671289
1.92,2.76768647772557
1.92571663696933,2.78941347549537
1.93588439489317,2.06126473198243
1.94609548086287,2.88389180227831
1.95614521849715,2.86591537955368
1.96,2.91624751068074
1.96621728381789,2.32932648395636
1.9763122032363,3.0274018889201
1.98637473206832,2.72788092796771
1.99671414303462,2.55843129129456
2,2.68768914297492
