"Tempo","Forza"
0,0
0.0110781258982253,20.8344270256527
0.0214116599289922,21.7535853077099
0.031973480631118,20.9208784000982
0.04,21.3221883520484
0.0421652887026845,20.696612038606
0.0530461734153847,22.2435404290577
0.0639493611274728,20.9821863264922
0.0739791629082929,21.4159293353806
0.08,21.7644703046943
0.0845408356341821,22.1493220811939
0.0948258254740774,21.4774175198326
0.105502780340839,21.6997253920896
0.115926210086089,22.5344767628731
0.12,21.027259298137
0.126622980574672,21.045930708283
0.136676577285583,20.9172381394381
0.147338468695963,22.3978190003603
0.158231514948828,20.929997968579
0.16,21.6469641932193
0.168594856337492,20.7684514602994
0.178747459237191,21.869812061903
0.189254713644306,22.4936770935916
0.2,21.9632957434104
0.200185902374946,21.8606365252089
0.210443383312534,22.5960635293103
0.220618916791982,21.2784521761288
0.230839787525225,21.4599748511715
0.24,22.3074955063751
0.241434298834153,22.55770021335
0.251704317541708,21.8959448367123
0.262213914782199,21.7231972011122
0.272463082775,21.1993744897068
0.28,21.8690139253754
0.283289199735828,22.6822117500571
0.294120529843212,22.3843190372002
0.304335154767789,21.345348432483
0.314625587891979,20.5636962294585
0.32,21.4118111532564
0.324744472877045,22.4130098872139
0.335980798632501,20.4840533623699
0.346148401074091,21.3845476659563
0.35659963461635,21.7266316073736
0.36,21.4448748120174
0.366808122324399,21.6925184351424
0.377014220476352,20.7804661662193
0.387264501207188,22.9100757136301
0.397534613314921,22.0887630376286
0.4,22.4531059739105
0.407923182843796,21.1915730599685
0.418121345531842,21.5611209634177
0.429091911938189,22.7559220238116
0.439565892333535,22.1806689308058
0.44,22.125665354392
0.449817676371273,21.3262787995393
0.460115086277826,22.3409103058584
0.470243312421301,21.5098308182355
0.48,21.8962361598122
0.480812506161586,22.1817269828116
0.491025611628913,21.4705831754394
0.501326125805408,20.7917468372837
0.511437026255896,21.3326093065925
0.52,20.5067894281056
0.522269016700542,22.3938558305874
0.53277964202526,21.4926871548152
0.543132124924103,21.7443056246513
0.553993339607354,20.0389330426401
0.56,21.6610840784713
0.564262966846354,20.7234120949692
0.57472337670607,21.5422084878116
0.584779392955489,21.8345688058959
0.595481986615085,21.229332870389
0.6,21.4284470159438
0.605627052429099,20.9151279965795
0.615907955224443,22.5506988425838
0.626187821728049,22.5141463858046
0.636636058470322,22.4124415601392
0.64,21.7115668937689
0.647399300994783,21.6288878757798
0.657505526214342,21.7970620749887
0.667582056350365,21.6435285173948
0.678527866845401,20.3046026372456
0.68,22.1413725401677
0.688652866664061,21.4443006653232
0.698943991671315,21.5096188719394
0.709437308144353,20.7663451052154
0.72,22.4131754098282
0.720347222546689,22.0243561133663
0.730957320869877,21.5072661827589
0.740982210477903,21.6231988449531
0.751084280676003,21.8428400114036
0.76,21.7703134207055
0.761250768118452,20.807262004468
0.771846469202341,20.7513550128876
0.782301358307818,20.8597129912947
0.794304099600937,21.2002689357116
0.8,21.5697862240651
0.80441311168203,22.1336631544215
0.814753172769618,21.3712950894854
0.82505140306957,21.7111660535087
0.835354158435875,21.822146933444
0.84,21.7374729359497
0.846128553143745,21.5527132139213
0.856283139516599,23.0831516711359
0.866723301231442,20.7369198798341
0.877328122655231,20.6155711699921
0.88,21.5743139912399
0.888229161735324,20.8034634108525
0.89952934716983,22.7014159068374
0.910010056819223,21.192081719362
0.92,21.7595847369754
0.920947097723553,22.5632699721622
0.931783587945257,20.9219524982374
0.942193041540268,21.5003059525332
0.952705998286912,22.3459328219283
0.96,22.4946076900553
0.963014932523753,21.5765245052329
0.973318505174075,20.7106455230522
0.983435433254786,21.8737017793937
0.99366671174142,20.9876622226733
1,21.6441701394612
1.00553106537115,23.1711455521875
1.01608812356895,21.1982231326288
1.02644552907664,21.1782840482441
1.03732803606179,22.4163724513293
1.04,21.4158033070555
1.04759557012244,21.7937318168276
1.05795127934878,21.5601557723214
1.06850645564026,23.3249946569218
1.07903608838369,22.3449115791737
1.08,21.8492393475574
1.09035895798771,21.704522861851
1.10091132341744,20.7210936793712
1.11094570804651,21.6479776083023
1.12,22.0615796068735
1.12131300009272,22.4927725309673
1.13158452481121,21.6771031266176
1.14160757191788,22.4209039208954
1.15319801822267,20.955327959268
1.16,22.0642145738249
1.16323239394549,21.7247342108338
1.17426324748399,21.3366312722229
1.18527104364141,22.5535539515732
1.19559594872144,22.0961847363438
1.2,21.4473638101727
1.20621197796648,22.6007975285582
1.21655322656053,21.6069845384008
1.22704810906498,21.47976389439
1.23726759271674,22.540946504512
1.24,21.3664211485577
1.24774905241432,21.1667518806822
1.25830792514267,22.5376120345117
1.26945931516213,20.7664315060012
1.28,22.0486228729324
1.28,22.0486228729324
1.29006364152173,22.016700584368
1.30046563719394,20.7748126232276
1.31165763450071,22.4658000031406
1.32,21.8765220733393
1.32219093992172,21.547549385863
1.3325115334293,22.5349101867643
1.34308625409919,21.1515350229142
1.3533068486101,21.4741851603329
1.36,21.1201954609597
1.36444009920625,22.7895402371799
1.37500854972077,21.7473752224208
1.38545410937401,21.2411457844992
1.39571076486475,22.3305144733865
1.4,21.3676631100487
1.40600106282542,21.3431836695688
1.41621621343677,22.7110468532909
1.42730141128252,22.4207742499651
1.43741309479696,21.7866223615963
1.44,21.8232149496674
1.44817274489732,22.3712894931629
1.45868102235618,20.9755824712561
1.46911300905275,22.3395814093858
1.4794653762141,22.7446302279807
1.48,21.5908210043251
1.48952522874727,21.7911458844293
1.50010399089445,22.5055618714407
1.51056388969775,21.9529203375605
1.52,21.144750931511
1.52062919554924,22.0071959912545
1.53279421315704,21.7067736208711
1.54374361442934,20.5843969564542
1.55470541388375,21.6460656664883
1.56,21.5559907785759
1.56507754374441,21.9655902525661
1.57521551417215,21.2487029663615
1.58684517341302,23.2333025776644
1.59735328135028,21.5759949009852
1.6,21.632018477905
1.60771831850417,22.5633459442551
1.61783669779109,21.7830080394575
1.62810410121945,22.1042375272487
1.63894005859431,22.4612617230224
1.64,21.5180105160424
1.64943702162598,21.1747836206587
1.65983979796479,21.4200274090871
1.67003267565647,20.9227068437143
1.68,21.6937421766593
1.68077580312997,22.4665692585544
1.69111283464368,21.2153468929137
1.70128483689448,21.165742745869
