Grafico5
"Tempo (sec),""Forza di reazione5 (newton)"""
0,5.32
0.0104636217422508,2.93071861064716e-15
0.0205085577109142,2.6361546597712
0.0307863687958785,1.83276857129091
0.04,2.11707141502738
0.0413649903774536,2.46659161078914
0.0513846754928591,2.45859761866835
0.0621986389872013,2.05222963199513
0.0722257030017986,1.65085826432915
0.08,1.82074899488052
0.0825947868083287,2.15490826638071
0.0928103156017169,2.38745464947292
0.102999869159673,2.34335814791349
0.11305288356537,2.51160720337582
0.12,2.04146394706008
0.123064816098319,2.01551508048717
0.133075623683612,1.82588238062315
0.143492619016636,2.26469559568942
0.153517853309299,2.38638630253989
0.16,2.15334357045655
0.163998032878035,2.01608552045537
0.174010017939505,3.1024162350914
0.184161457598403,2.16273971472576
0.194501038332615,1.94306033536627
0.2,2.21774547005681
0.204953949030775,2.26154080285507
0.215022828278197,2.74888254362152
0.22505433793361,3.36177220623031
0.235059503426247,1.96313048761398
0.24,2.40514343854824
0.245070201556417,2.64504185811391
0.255174440972921,2.60080648207489
0.265851830134259,2.22558759954098
0.276118723611656,2.08684917931542
0.28,2.18316798739803
0.286505935964899,2.77820007873662
0.296557812223228,1.92340261512128
0.306723342867644,2.42737834475295
0.316728306131948,2.63873802356546
0.32,2.22035915588803
0.327250469334569,1.42274934400525
0.337553086425091,2.61368455634005
0.347619649943994,2.32918004607101
0.357729935773155,2.41710125146109
0.36,2.45704147184027
0.36793074112456,1.8414101163755
0.378105228526345,2.08818361674869
0.388147529520289,3.44198784182083
0.398321330846138,2.49745068005382
0.4,2.24338369687676
0.408431039164753,2.07334603111883
0.418583138714018,3.72514666702396
0.428747094720863,2.20018036777046
0.439242376521799,2.23691428428035
0.44,2.23812172587997
0.449329009304379,2.54899245795774
0.459402897740799,2.21406320959519
0.469985493696858,1.98705396543729
0.48,2.43489422942102
0.480972779450613,2.4232193716326
0.491415907955654,1.99461991251269
0.501625725087401,3.32745367102506
0.511955624187949,2.32539568465841
0.52,2.26392652694433
0.521969650516166,2.47461189277661
0.532073452719612,2.6552220985185
0.542096638425226,2.42081082575103
0.552180813897874,2.72636327409834
0.56,2.25555000993276
0.562229530393622,1.85538666074424
0.572592071660914,2.66451536912893
0.582594255791988,2.3806111250989
0.592598514506901,2.08896600545578
0.6,2.26741945832433
0.602960701047378,2.19660237006712
0.613110223821841,2.91822914202704
0.623129721080457,2.0276921659712
0.633142510408112,2.53478226767079
0.64,2.69670877115925
0.643183376801117,2.33766157989331
0.653453176151308,1.99035795791087
0.663551493176745,2.32790967027045
0.673691438396027,2.41834884922782
0.68,2.23120783415304
0.683705881866303,2.51196961280841
0.693795142044764,2.00135879805916
0.703898502414011,3.06130927794208
0.713993992155898,2.37165764262728
0.72,2.50231822135013
0.724173070664382,2.17622874829131
0.734257211005596,2.35771750610843
0.744260489070791,2.11857789047543
0.754360711382995,2.05067097788724
0.76,2.42157822821808
0.764593077699263,2.25952384661358
0.774610810619219,2.08467362843905
0.784731543481444,2.1293439868932
0.794822645668048,2.38243177626776
0.8,2.36110054853608
0.804974980490368,1.96763582615461
0.815480198989,2.05878601727077
0.825997727765664,2.29665166355466
0.836353845227156,2.80905143122353
0.84,2.46400817013647
0.846445276036916,2.56275302820612
0.856475894352831,2.8170754219148
0.86687908592694,1.37203333184844
0.876972369056909,2.00382073186792
0.88,2.43785832191909
0.887021385812712,2.31040137877281
0.897264165261248,2.12902369380877
0.907440812090398,2.42431132052717
0.917693490215714,1.68841625487194
0.92,2.15052568998241
0.92781028172299,2.44947686035567
0.938118346266941,2.22328295057817
0.94822478549107,1.98975576732524
0.958232745063805,2.05400301294228
0.96,2.64316011036766
0.968470571982212,1.86366546028891
0.978603826094101,2.11895806809055
0.988617301843342,2.7197843698919
0.998619825257585,2.65682944406173
1,2.17055021744028
1.00863439221947,2.00461365271557
1.01867959672932,2.57202048293692
1.02883136785887,2.38039126259431
1.03910995380638,2.32525776156906
1.04,2.42806215639023
1.0493467849844,2.04633267851347
1.05940484201118,2.11424241574148
1.06945267401593,2.29921847588102
1.07952200154557,2.47808814240056
1.08,2.15797281369476
1.08980552043453,2.98100254507938
1.09985671748453,2.71061113076205
1.10998975457233,2.46085811150232
1.12,2.61536144085074
1.12000669211912,2.60447793354602
1.13007584648434,2.28889358529782
1.14030892584839,2.42006362882837
1.15032555522489,2.0921518386991
1.16,2.53255659825861
1.16037304594938,2.30099566579077
1.17038513225146,2.10840723902077
1.18128986733425,1.71551703999785
1.19170062201998,2.22089942319445
1.2,2.47898433528261
1.20172806093986,2.55921344205163
1.21173502123485,1.62714727780608
1.22183843535284,2.64220169064497
1.23209107681297,2.39207075329952
1.24,2.25600135682458
1.24209924785479,1.8913679670282
1.25228760761276,2.67775463117009
1.26235883165047,2.73436583471107
1.27277180837955,1.65453461632702
1.28,2.19620554065491
1.28280402884317,2.72121661116363
1.29291577854067,1.79625196951745
1.3029272118071,2.65028154653702
1.31324958583318,3.16358112211037
1.32,2.52428192833722
1.32347146011035,1.68787762810556
1.33353327438388,1.99096320833078
1.3436637434173,2.71437505548719
1.35376364639685,2.31200345168764
1.36,2.43267012319856
1.36385604418815,3.11163354836018
1.37404526998967,1.93190648826908
1.38418722928686,2.12074936578071
1.39449385440694,1.69569312181376
1.4,2.35758993832131
1.40465998197706,2.5622045940475
1.4149620343801,2.16799320738854
1.42506168729326,2.28693164350217
1.43520210368163,2.72366619604126
1.44,2.09045196463046
1.44532520222706,2.87536882228122
1.45540639216727,3.43974852009726
1.46548376070947,1.80136194038433
1.47551269554568,1.92961996386397
1.48,2.25308563628287
