Grafico6
"Tempo (sec),""Forza di reazione6 (newton)"""
0,4.33
0.0104636217422508,2.66156929080305e-18
0.0205085577109142,3.24086435726686
0.0307863687958785,2.33166857111194
0.04,2.59458811810813
0.0413649903774536,2.95355138868177
0.0513846754928591,3.00965740162253
0.0621986389872013,2.59917741995641
0.0722257030017986,2.20884564475967
0.08,2.34477688246808
0.0825947868083287,2.67428774376978
0.0928103156017169,2.89972490731912
0.102999869159673,2.902833560664
0.11305288356537,3.01065118387154
0.12,2.49150269551716
0.123064816098319,2.56678984446595
0.133075623683612,2.28947274370228
0.143492619016636,2.76231719386874
0.153517853309299,2.76531769007482
0.16,2.84354831429442
0.163998032878035,2.57087358215771
0.174010017939505,3.82120232189386
0.184161457598403,2.76920703799859
0.194501038332615,2.40224256182197
0.2,2.70877482935853
0.204953949030775,2.72797062080498
0.215022828278197,3.12075303398165
0.22505433793361,4.06851746949086
0.235059503426247,2.35525696748661
0.24,2.78364112017285
0.245070201556417,3.06995452187482
0.255174440972921,3.01028079996813
0.265851830134259,2.61893485321352
0.276118723611656,2.53393219668792
0.28,2.64556204243545
0.286505935964899,3.15043044750786
0.296557812223228,2.26455846602619
0.306723342867644,2.81082568419841
0.316728306131948,3.00157598098937
0.32,2.56090307381583
0.327250469334569,1.77670755451535
0.337553086425091,3.00867591069015
0.347619649943994,2.64649833962364
0.357729935773155,2.80116965701485
0.36,2.78814509365192
0.36793074112456,2.14406459796528
0.378105228526345,2.40340111776657
0.388147529520289,3.97579562831487
0.398321330846138,2.79943835936932
0.4,2.54448341096367
0.408431039164753,2.38923447531055
0.418583138714018,3.91481864940576
0.428747094720863,2.5027224208586
0.439242376521799,2.53022630045196
0.44,2.53161879821746
0.449329009304379,2.84272012061332
0.459402897740799,2.45114635760714
0.469985493696858,2.25855629399368
0.48,2.64850279612614
0.480972779450613,2.64717121984325
0.491415907955654,2.25890778840039
0.501625725087401,3.61323983006056
0.511955624187949,2.54051219841379
0.52,2.50029384318363
0.521969650516166,2.74077893944925
0.532073452719612,2.87000799569125
0.542096638425226,2.68999440659385
0.552180813897874,2.91201164344332
0.56,2.47524544213197
0.562229530393622,2.02384203937102
0.572592071660914,2.89549163056892
0.582594255791988,2.54057855602
0.592598514506901,2.25799887204143
0.6,2.44935478805365
0.602960701047378,2.37101628527327
0.613110223821841,3.12622289095824
0.623129721080457,2.24218297779539
0.633142510408112,2.72292894397266
0.64,2.83519629133857
0.643183376801117,2.49613346724901
0.653453176151308,2.172291520456
0.663551493176745,2.55428233654933
0.673691438396027,2.58784599436606
0.68,2.41692080588235
0.683705881866303,2.67781080580844
0.693795142044764,2.1967380599877
0.703898502414011,3.21349865174012
0.713993992155898,2.51516780029924
0.72,2.66909124160683
0.724173070664382,2.33197510524685
0.734257211005596,2.50901316062247
