"fingerA"
"Time (sec)","Reaction Force1 (newton)"
0,0
0.0104896181905765,7.69697087216124
0.0209059867439327,8.86547430315733
0.0312765225689638,7.98523215510683
0.04,8.95483908710176
0.041305221779932,9.03737565399566
0.0514425316464956,8.64908529201239
0.0615771232778619,9.85146241816783
0.0717476695733979,7.82771068521347
0.08,9.11712993693684
0.0820672896826588,8.85226091575188
0.0924370055393874,10.0954216530497
0.103300630289121,8.58796289354141
0.113363928181733,8.94282404951093
0.12,8.94891091940703
0.123622017899183,8.62134563704221
0.13376506638085,7.8131747633367
0.143784442972914,8.63631727376983
0.154036907747008,8.07210508117219
0.16,8.92597269069643
0.164246929190551,8.35315834347905
0.174487735042402,7.99767894911306
0.184551851932815,8.79711666805803
0.194585271052179,8.59353961747603
0.2,8.96088773897247
0.204739276320418,10.4225784496605
0.214979438155187,9.15035722818003
0.225025118983548,9.98839347697758
0.235443304097714,8.77848608409875
0.24,9.89159099786002
0.245670472603567,8.03672588267514
0.255720163158781,10.0998616727005
0.266078426489983,8.57305302163816
0.276264907721014,8.57786741730101
0.28,8.9418770184557
0.286301222657592,9.31956552763851
0.296352668304556,8.95589792519634
0.306464371152048,7.67811208711815
0.31676428298638,8.70893021240906
0.32,9.51386368424808
0.326950225306387,9.9088701516612
0.33735224177955,8.09835656480143
0.347443002080301,8.17526254881938
0.357519010316532,8.41649008832116
0.36,9.5294190075144
0.36788624216407,9.78880003085666
0.378058761228665,8.83487248005555
0.388249136886422,8.30275083720677
0.398776772914905,10.2559601512177
0.4,9.36243637959361
0.408987309399079,7.91561983690403
0.419027601883645,8.81899355766367
0.429076527341253,8.57925017055225
0.439123774251503,8.60927337313336
0.44,9.06842658779967
0.449424489329498,8.24441339816109
0.459799173884135,9.22125735475911
0.470168972687042,8.6575500913887
0.48,8.79440261522507
0.480494639485042,8.15290468355763
0.490536980043298,8.50745649054543
0.500873556955944,9.64482042791916
0.510952649569271,7.60531079826384
0.52,9.00180966796699
0.521022603213922,8.66995238888952
0.531118779050803,9.12384139198915
0.54114957703368,8.75284476073498
0.551565289937865,8.74135573494245
0.56,8.85195759028833
0.561591407227576,8.9079645853507
0.571876719710697,9.81341965008574
0.58211886712757,8.54860703868298
0.592157990110214,8.81388046723
0.6,9.28558702728943
0.602289310099924,10.5932661375949
0.612507716525295,8.85136333803579
0.622910913804924,10.2927332911294
0.633404273555566,9.01839422475665
0.64,9.11904879815964
0.643440264033365,9.58021247433955
0.653448800001504,9.41484965190584
0.663853591570075,9.387050607809
0.674087840688416,9.10707500454602
0.68,9.41864630805713
0.68426845553524,9.67038091863124
0.694664978383497,9.31051674628091
0.704927153231643,8.4480925473296
0.714946924250855,8.14257605475009
0.72,9.58046005657233
0.725045594871119,10.2394376437217
0.735154177607257,8.95478340836593
0.745229864051697,9.24360938624814
0.755639636064279,9.47344409650776
0.76,9.36386223319777
0.765785689278824,8.47825486291475
0.775925538215042,8.13057411207566
0.786114940173058,9.3214698517043
0.796258134646333,8.95119186361966
0.8,9.02221775085778
0.806428994300577,9.55818966569813
0.817288035341774,9.00597248550165
0.827385229289915,8.65532588032294
0.837848511915067,9.3218771141072
0.84,8.75554799743161
0.848437096151119,8.97875109779065
0.858763837663379,9.87485333531152
0.868895794959509,9.28286920431226
0.879080242578012,9.48352586941003
0.88,8.38837915312753
0.889235546013758,8.1493936483234
0.899276383229855,8.36047328839727
0.90986844878587,9.32531183257881
0.919895782126997,9.48674319319553
0.92,9.68531530838632
0.929962860261584,8.61377062945096
0.940017599999346,8.39543596634206
0.950275910894814,8.93663172042286
0.96,9.33016754067645
0.960298826600445,9.84098280161257
0.970463545101457,8.09160582594189
0.98055433577197,9.40722523563033
0.990656548606587,9.81243211382391
1,9.0637972224723
1.00087792288704,8.46261221839188
1.01096909982857,8.36950159024715
1.02122573661674,10.1615844511742
1.03142247234298,8.50542660589018
1.04,8.63131557951595
1.04148591531309,9.39594792529141
1.05164931089154,9.72672620642219
1.0620327981565,7.59492175775223
1.07206774683583,8.77772624895163
1.08,8.76045888905656
1.08227399646524,9.01862329679552
1.092378192538,9.09544525582074
1.10251706449448,10.2385084022999
1.11297490049719,10.2236934691886
1.12,9.20674394294062
1.12372002037141,10.8053473556285
1.13378761049517,9.11168593090281
1.1439893574859,10.1373680573305
1.15437946269859,8.74885187685088
1.16,9.30409635275207
1.16479283174536,9.7720763706382
1.17518473397099,9.06616225599511
1.18540069550844,8.60094239290825
1.19564062465373,9.52172903369162
1.2,9.44220831105689
1.2056799208513,8.65241585097906
1.21572746265199,8.46492869728493
1.22591603958022,10.8736779687811
1.23609070979044,8.86200225755602
1.24,8.84867380673607
1.24614473811953,8.78223253902738
1.25638783056753,8.64363814885555
1.26639767013863,8.10185501689991
1.27643845424627,8.82611279437082
1.28,9.30820510359821
1.28648863710435,8.84553212379793
1.29652810280543,9.50206117435516
1.3067328235301,9.72270875755629
1.31694569325216,9.60763971383572
1.32,8.84680682473396
1.32706546799167,9.34374703548377
1.33727793294303,8.49902408137816
1.34748647763413,7.65542985891982
1.35756180099536,9.0173714289854
1.36,9.01304602319622
1.36803357466992,8.99752561235348
1.37807915386738,8.79864787558602
1.38870514959886,9.90864358512997
1.39876321116821,8.30024753319718
1.4,9.62670807112574
1.40900198307794,8.76883067409348
1.41942010849782,10.1884469794888
1.42953043754494,8.85159743692684
1.44,8.93378479606871
1.44,8.93378479606871
1.4503599850129,10.0208024677699
1.46036418642112,9.05698996480245
1.47041488839332,8.32993131851149
1.48,8.49688079845802
1.48066974170667,8.03969088755356
1.49101425056077,9.60778840551706
1.50164941292776,9.0887952637069
1.51166078722568,9.15413338774136
1.52,9.31287077722244
1.52196399320695,10.1931148825091
1.53200727520037,8.56392506313603
1.54206594387963,8.16517313110812
1.55229834701736,10.6985668022933
1.56,9.32981859040691
1.56257733588342,9.64263996078401
1.57289102844961,8.15067821446734
1.58294333864377,9.01675757732264
1.5932470050518,8.96588599516764
1.6,9.55483446068147
1.60342147047722,7.91671467940103
1.61360027229294,9.44450149435427
1.62366918917352,9.22448879999237
1.63444443062743,8.6846863318663
1.64,9.1672959705091
1.64469504365828,8.50626766225666
1.6547703351638,8.69650053676077
1.66536245739608,9.1639654744466
1.67568887239104,9.75906048225963
1.68,9.60721405363821
1.68583939790766,8.14056773236599
1.69609039122705,8.0334741244879
1.70624965912927,8.25887910992681
1.71648196303047,10.6706512081302
1.72,8.50679121654929
1.72688980515029,7.89182254775365
1.73704541352839,9.40267042261451
1.74732627901234,7.90053154561769
1.75739203594716,8.77881852213634
1.76,9.17950009221845
1.76760434887479,8.57136751657276
1.77766016230105,8.53603588551344
1.78787773178423,9.40710298243117
1.79813838433897,9.37319280187697
1.8,10.0013481884026
1.80833159588329,11.3735943181471
1.81837289225312,8.49098417671832
1.82861375733683,10.4334111107174
1.83902236407273,9.95914623146027
1.84,8.58519723553668
1.84943395364205,10.1613050184718
1.8596248220605,7.61339558838881
1.86984753111265,8.85523188797142
1.88,8.58317514520159
1.88010569368501,10.3741327304888
1.89015360499511,8.50849424755586
1.90049266835336,7.99752942501479
1.91063532978035,7.47040086223563
1.92,9.07509315567201
1.92079147775515,10.6688121100053
1.93083329134302,9.33866651904442
1.94229650317965,8.9082554352104
1.95238179628059,8.4958249581386
1.96,9.21536535003681
1.96245958091345,8.9556998928405
1.97270720446067,8.23402399806864
1.98318844297485,10.2752767015722
1.99372704137903,9.83079272026937
2,8.43150024494009
2.00388933212201,8.34061041274378
2.01406328854309,10.3629551722973
2.02472975837052,9.00943264929345
2.03495350313185,8.37962444900709
2.04,8.35446281250386
2.04497123236536,9.74731771242808
