"fingerB"
"Time (sec)","Reaction Force2 (newton)"
0,0
0.0104896181905765,7.69698448066371
0.0209059867439327,8.86550787140841
0.0312765225689638,7.98528220425128
0.04,8.95489760402962
0.041305221779932,9.03743540061615
0.0514425316464956,8.64915303303728
0.0615771232778619,9.85153380865731
0.0717476695733979,7.82778791456893
0.08,9.11721082394713
0.0820672896826588,8.85234219718808
0.0924370055393874,10.0955037037882
0.103300630289121,8.58804557109104
0.113363928181733,8.94290854839604
0.12,8.94899582082884
0.123622017899183,8.62143098006742
0.13376506638085,7.8132594956289
0.143784442972914,8.63640290205238
0.154036907747008,8.07219050299954
0.16,8.92605823884159
0.164246929190551,8.3532438427804
0.174487735042402,7.99776312464513
0.184551851932815,8.79719873628217
0.194585271052179,8.59362108311091
0.2,8.9609672691442
0.204739276320418,10.4226571192643
0.214979438155187,9.15043673967162
0.225025118983548,9.98847069842008
0.235443304097714,8.77856168013981
0.24,9.89166681248406
0.245670472603567,8.03680297076127
0.255720163158781,10.0999350372618
0.266078426489983,8.57312805836176
0.276264907721014,8.5779433439385
0.28,8.94195178291978
0.286301222657592,9.3196411820508
0.296352668304556,8.95597314141579
0.306464371152048,7.67818354926048
0.31676428298638,8.7090005452748
0.32,9.51393451700419
0.326950225306387,9.9089415438552
0.33735224177955,8.09842586769263
0.347443002080301,8.17533090311175
0.357519010316532,8.41655872880314
0.36,9.5294874918293
0.36788624216407,9.7888675511451
0.378058761228665,8.83493939811462
0.388249136886422,8.3028188961875
0.398776772914905,10.2560257132496
0.4,9.36250359992076
0.408987309399079,7.91568403631084
0.419027601883645,8.81905791122107
0.429076527341253,8.57931526885131
0.439123774251503,8.60933752614822
0.44,9.0684907284997
0.449424489329498,8.24447630730386
0.459799173884135,9.22131998888293
0.470168972687042,8.65761367980824
0.48,8.79446537956533
0.480494639485042,8.15296751548387
0.490536980043298,8.50751863652849
0.500873556955944,9.6448812443089
0.510952649569271,7.60537010118159
0.52,9.00187047477976
0.521022603213922,8.67001270738447
0.531118779050803,9.12389936320964
0.54114957703368,8.75290303788274
0.551565289937865,8.74141252115554
0.56,8.85201564171956
0.561591407227576,8.90802195034584
0.571876719710697,9.81347559322011
0.58211886712757,8.54866314974338
0.592157990110214,8.81393603651528
0.6,9.28564367347883
0.602289310099924,10.593320680995
