Grafico46
"Tempo (sec),""Forza di reazione46 (newton)"""
0,16.921122591862
0.0102033931197748,6.98870844791659e-15
0.0202119163065772,7.49770171164242e-20
0.0303144636978331,2.68933565645073e-16
0.04,0
0.0403944266077592,1.96693502894749e-17
0.0504743623112356,4.11471892586823e-17
0.0604953591927416,6.24994442396028e-17
0.0705240841625412,8.38681658568973e-17
0.08,0
0.0805624230084406,1.05257372255923e-16
0.0907516936412517,1.26968176799022e-16
0.101192217500886,1.49214339553221e-16
0.111274190522386,1.70696519541034e-16
0.12,1.89289051909225e-16
0.1213006833025,1.92060484916619e-16
0.131375631200463,2.13527696111327e-16
0.141511830944012,2.35125419773054e-16
0.151636956467877,2.56699547023647e-16
0.16,2.74519115278776e-16
0.161957204999307,2.7868943293173e-16
0.172607628544456,3.0138283977337e-16
0.182684337332742,3.22853802987921e-16
0.192722147636105,3.442418831941e-16
0.2,3.59749178648324e-16
0.203204878155395,3.66577977855225e-16
0.213540035915283,3.88599631625465e-16
0.223553474876102,4.09935782554908e-16
0.234055674373942,4.32313360772924e-16
0.24,4.44979242017878e-16
0.244114240525569,4.53745666535675e-16
0.25415773021847,4.75145848110107e-16
0.264296412422869,4.96748861279222e-16
0.274332819934242,5.18133952484144e-16
0.28,5.30209305387425e-16
0.28446511453305,5.3972335525253e-16
0.294624696986501,5.61370901660426e-16
0.304696427265241,5.82831256907874e-16
0.314828442460547,6.04420064336804e-16
0.32,6.15439368756972e-16
0.324846195814051,6.25765408165293e-16
0.334882151201337,6.471495360061e-16
0.34493475925655,6.68569146545479e-16
0.355086688040343,6.90200384884626e-16
0.36,7.00669432126523e-16
0.365093863223918,7.11523189260779e-16
0.375126358854386,7.32899945219268e-16
0.385320586592958,7.54621312123325e-16
0.395329832101642,7.75948527847989e-16
0.4,7.85899495496077e-16
0.40541426698007,7.97435953441354e-16
0.415650617069866,8.19247072612012e-16
0.426231672897403,8.41792674079454e-16
0.436628952334804,8.63946693712468e-16
0.44,8.71129558865629e-16
0.44674202457851,8.85495138417263e-16
0.457017267737116,9.07389129055903e-16
0.467035790729527,9.28736112793711e-16
0.47743537727484,9.50895048300564e-16
0.48,9.56359622235174e-16
0.487831638151406,9.73046897633465e-16
0.497851983265086,9.94397763859056e-16
0.508319557693403,2.78968416583835e-15
0.518448931632128,4.27262332167726e-19
0.52,1.82647463752237e-16
0.528807850784228,7.75424134594458e-15
0.538850414675724,0.378387044385661
0.548868869199583,0.532747065622396
0.55887461851873,8.88224221644968e-16
0.56,0.238823807653971
0.568954118446655,4.96778610633686e-17
0.579152523503631,0.843541608211423
0.589440860869063,0.184157680899228
0.599498085664448,0.67589692800282
0.6,0.432531918001995
0.609510639151496,0.243875235520312
0.619630723980673,0.310509081479311
0.629857508193842,4.58941615515668e-20
0.639876933166592,0.0960748126656185
0.64,0.12723645777355
0.649944853342688,1.5169504912568
0.660085282356361,0.292840232386594
0.670307572015771,0.581326411642044
0.68,0.751435779011839
0.680582008162463,0.749949368376934
0.690866372292026,0.745720354090221
0.700950402920787,0.639069803230049
0.711021444067074,0.350571144379396
0.72,0.312792557658708
0.721056655105707,0.618022807371134
0.731237003071985,0.691781723387994
0.741267716211893,0.196081913152122
0.751414558756992,4.9145355550442e-20
0.76,0.371960687306024
0.761620530981603,6.37290947288481e-21
0.771709275404013,0.367207453826997
0.782272520288258,1.64737745887284
0.792348406644263,0.807153270704083
0.8,0.861456703529073
0.802430830041598,1.00478344293241
0.812714602242443,0.75683248156461
0.822734652314521,1.15349112339715
0.832847050196041,0.72517901859743
0.84,0.104754943558067
0.843712305367472,1.19387815161325
0.85381462745889,0.775626415487318
0.864084813504866,0.7661460529227
0.874139463233573,0.824879251356448
0.88,0.689154565617093
0.884252075681335,0.918627569286536
0.894371917344033,0.944087142563845
0.904467450490204,0.782344776868096
0.914839294853072,0.437572997136988
0.92,0.925275933034656
0.924934901446662,0.897535992673147
0.935333770887216,0.891893033222103
0.945353068646415,0.736206213773384
0.955401272844293,0.916670873760592
0.96,0.676860574181967
0.965445305168342,0.79733608506264
0.975531438774914,0.962615481860119
0.985656656886455,0.98725585252864
0.995737847112645,1.08821980959023
1,0.853390632145399
1.00587039202784,0.964544562022446
1.01595231998722,0.660563050896035
1.02599574877194,0.927622274667924
1.03611417184363,1.02572519374772
1.04,0.913755760042014
1.04635095645587,0.896873135324831
1.05637466739322,0.752453146684406
1.06655435041545,1.30677510123791
1.07662473405778,1.08870083848338
1.08,0.925471981567096
1.08667932615885,0.762306521827716
1.09671573099371,0.888749431726032
1.10700388982581,0.735420543377699
1.11703679808551,1.20084758531646
1.12,1.00625998862824
1.12720825492124,0.951024602408922
1.13723014578796,1.48483837188275
1.14728634904524,1.324305383316
1.15736454983154,0.971752222396477
1.16,1.37438624733103
1.1674370953834,0.954212282170232
1.17753233524915,1.23850802024542
1.18770327923968,0.833892151700049
1.19776065355781,1.21186738637459
1.2,1.62624831201255
1.20812894867045,1.65556520970603
1.21835322752696,1.17117198658782
1.22847865051867,1.00922513549377
1.23858684892459,1.131416132833
1.24,1.09261964746725
1.24876365147761,1.28568193401018
1.26025793261635,2.12908037859777
1.27052457875877,0.869513691675885
1.28,1.25584314225744
1.28065273593822,1.33131895474683
