"supB"
"Time (sec)","Reaction Force6 (newton)"
0,0
0.0101012545166334,2.77011420023746
0.020261024333448,1.15003099164798e-14
0.0306296658552061,6.61156925222013
0.04,1.04531615360226e-14
0.0409763266041838,10.9113937197214
0.0512265535288444,2.14896980395651
0.0613322982446237,1.09942631381824
0.0713727308241002,1.54644089273503
0.08,1.45352357422116
0.0814087788804039,0.998178182860323
0.0917304543899643,1.81432931586814
0.101846636486607,1.19461388075752
0.112046280407089,1.51960094483047
0.12,1.48520333538839
0.122349494336019,1.57148100694254
0.132369709455955,1.35997121581599
0.142594562652792,1.36240956871352
0.152629018486801,0.874364561144182
0.16,1.40808945886549
0.162663445536895,0.846452675290647
0.172697550861152,1.23968167461598
0.183115517749707,0.495178127471318
0.193674322703964,0.751652862866917
0.2,1.27045244908999
0.204285410135423,0.976029102356979
0.214334236855849,1.56389143329781
0.224844864231579,0.613696293069863
0.235600368577971,1.80238527750738
0.24,1.25045334015942
0.246146568189199,0.742755002089356
0.256351260777855,1.32488107010906
0.266390478743192,1.09241422806567
0.276450602543354,0.893216713690833
0.28,1.16590933459401
0.286502854635987,0.656250471105003
0.296554527282157,1.17798708613225
0.306817184105914,1.5642449619907
0.316842943365317,0.847193629550324
0.32,1.40461587748223
0.326906704022279,1.24374086418122
0.337138733865618,0.721582012158985
0.34725464867118,1.32478184969248
0.3573891831757,1.21931788393604
0.36,1.16695973318447
0.36773495012985,1.49757460639619
0.377894113950757,1.36392848214233
0.388242637445476,1.56256923122382
0.398372424403907,1.0263996931327
0.4,1.21137018065255
0.40863862601884,1.19705032114924
0.418736199013169,1.19227939301559
0.428764947732403,1.2706683547917
0.43896503821623,0.70939254299316
0.44,1.12487060868852
0.449021934844891,1.04040633583031
0.459377908877102,0.321193083365799
0.469389972537489,1.01483767730518
0.479788120751284,0.0974373846557426
0.48,1.29138414451106
0.490651761308616,1.01041482568165
0.501048064690111,1.60643737789144
0.51126543768935,1.43834846200501
0.52,0.852431638493825
0.52165626490267,1.15850751545136
0.531715415268436,0.526738335748372
0.54184569150923,1.31549633464277
0.552062420116928,1.10543657367287
0.56,1.41978690241982
0.562430823131507,1.45943709160937
0.572811803085099,0.658324964274834
0.58294731220882,0.986939300889232
0.593001605693414,0.612774265018979
0.6,0.943891683019932
0.603069722160585,1.23933362092019
0.613184573800447,0.820533882349297
0.62336973648381,0.920802871814327
0.633385376008326,1.11665041810507
0.64,0.371716982836572
0.643509058883524,0.122657078940225
0.653592430110304,1.09267252532361
0.663991984999263,0.40080836005995
0.674246362791671,1.39319823549511
0.68,1.11982771598031
0.684431658942811,0.746978522305661
0.694528881586296,1.02615299574697
0.704565395876849,0.713007819456342
0.714628261921374,0.916798867681158
0.72,0.864974966440047
0.724755823551479,1.0026316551019
0.735083707844608,1.85907064235563
0.745104440415621,0.770444594798604
0.755332580655792,0.244489343859834
0.76,0.833720840470076
0.765349568803154,1.36234137848048
0.77611493426807,1.2898624220532
0.786472239725925,1.13499699660093
0.796717974342508,0.496613781645536
0.8,0.973950601571974
0.80672767731955,0.988224820450957
0.816849218234887,1.20464345675837
0.827040827883216,0.543034999663441
0.837164738422815,0.960991884287625
0.84,1.00527913603366
0.847346299250121,1.13813578608189
0.857486462722554,1.15300720396867
0.867588519951993,0.780546322310077
0.877837017456688,1.18303546373627
0.88,1.01539803411616
0.887851019394182,0.895389659930489
0.898934945870508,0.990223327835104
0.908956847413845,0.652311028555463
0.919396942553955,1.21770810507237
0.92,0.830772336886234
0.92950550333611,1.1737756458424
0.939587544605437,0.788316318884504
0.949908523102066,0.671653320577765
0.96,1.3637460946482
0.960135465366947,0.369774412189171
0.970197768006652,1.25469122189219
0.980221742056118,0.533308714099008
0.990250888974794,1.08382303918959
1,1.09897054575875
1.00040511493781,1.74752979355373
1.01052450872934,0.490489298129238
1.02084983656312,1.07470352299465
1.03143797139673,1.75936073190105
1.04,0.793076722216663
1.04159245890155,1.12441883758113
1.05221137288758,1.03488175185967
1.06260331778941,0.356147612155359
1.07261342505712,1.22028747409855
1.08,0.843555004512927
1.08285033681789,0.496569752263759
1.09293064264003,1.17826970947426
1.10298974665664,1.07248176841849
1.11307936439766,1.19132081900563
1.12,1.18142240812626
1.12312645346797,1.42109731880234
1.13316654208301,1.75284023832036
1.14320737355458,0.647778636108138
1.15322787803038,1.52291892668438
1.16,1.46981861847776
1.16340600153723,1.30851267451343
1.17354633373294,1.30311544559832
1.18369701664699,0.969984133884954
1.19396286061935,1.20992132760868
1.2,1.21184587959543
1.20399249069298,0.814728438166489
1.21408014822368,0.856716500399219
1.22415552464804,0.92345550048525
1.23433909266474,0.827769881756466
1.24,1.20369704007484
1.24436373103857,1.58165258506103
1.25460052130558,0.891638766386644
1.26465112746714,0.721529806540152
1.27475669993954,1.20397720933593
1.28,0.916997210884473
1.28495001837654,1.86598574968559
1.29535969256297,1.05526186979231
1.30540466813272,0.578371447171579
1.31554330794775,1.00386561600331
1.32,1.251867963821
1.32570780837189,1.01863323726982
1.33584126560124,0.966908057409168
1.34585951352418,1.56793028437514
1.35598372768774,1.23740083397653
1.36,0.772782623934536
1.3659936145233,1.06381099894646
1.37618641434323,1.12419643386689
1.3871283862483,1.21145046478249
1.39733821565274,2.29473678629774
1.4,1.19550590945607
1.40749841567103,1.22816544421295
1.41751589645152,1.36735505986956
1.42756399116496,1.18252484199544
1.43764457562224,1.24939570447453
1.44,1.04174518053239
1.44772890375593,1.52069121633438
1.45840539014912,1.10693062615977
1.46849762284737,1.66533729254493
1.47856732461562,1.27259970167301
