"infC"
"Time (sec)","Reaction Force9 (newton)"
0,0
0.0101012545166334,2.37332507143076
0.020261024333448,5.73578975427447
0.0306296658552061,6.22198438886355e-15
0.04,4.96125394743147e-15
0.0409763266041838,4.95560040308484e-15
0.0512265535288444,1.18857232020143e-15
0.0613322982446237,3.07092853568687e-15
0.0713727308241002,8.80570426629046e-15
0.08,4.96704434770751e-15
0.0814087788804039,8.43634221840781e-15
0.0917304543899643,9.40503843472742e-15
0.101846636486607,6.07507794835004e-15
0.112046280407089,6.3892831038901e-15
0.12,1.34463893474858e-14
0.122349494336019,5.54418093912331e-15
0.132369709455955,4.3702740020799e-15
0.142594562652792,9.40132171640421e-16
0.152629018486801,1.04835240182698e-14
0.16,1.34547715988061e-14
0.162663445536895,1.11556263436499e-14
0.172697550861152,1.34212204990763e-15
0.183115517749707,1.44114044447034e-14
0.193674322703964,7.63826504608452e-15
0.2,1.41693926450253e-14
0.204285410135423,5.1543957792746e-15
0.214334236855849,1.14780709886762e-14
0.224844864231579,1.42939326378602e-15
0.235600368577971,1.25774986494766e-15
0.24,1.30194738407866e-15
0.246146568189199,1.37735810051072e-15
0.256351260777855,1.5316033328957e-15
0.266390478743192,1.71031006933759e-15
0.276450602543354,1.9086521520371e-15
0.28,1.98216761928967e-15
0.286502854635987,2.12070736437622e-15
0.296554527282157,2.34285027862824e-15
0.306817184105914,2.57736342886375e-15
0.316842943365317,2.81212982737116e-15
0.32,2.88699637671037e-15
0.326906704022279,3.05210726521512e-15
0.337138733865618,3.29956317506183e-15
0.34725464867118,3.54693404211408e-15
0.3573891831757,3.79694233734777e-15
0.36,3.86165065942593e-15
0.36773495012985,4.05399494786292e-15
0.377894113950757,4.30789519079124e-15
0.388242637445476,4.56778460958719e-15
0.398372424403907,4.82321313697512e-15
0.4,4.86433774319558e-15
0.40863862601884,5.08296459084736e-15
0.418736199013169,5.33919141844719e-15
0.428764947732403,5.59429972529651e-15
0.43896503821623,5.85432387299589e-15
0.44,5.88073598050762e-15
0.449021934844891,6.11117840160717e-15
0.459377908877102,6.37610907224108e-15
0.469389972537489,6.63261434507605e-15
0.479788120751284,6.8993544770491e-15
0.48,6.90479310284697e-15
0.490651761308616,7.1783678114051e-15
0.501048064690111,7.4456614914745e-15
0.51126543768935,7.7085962145741e-15
0.52,7.93354385139052e-15
0.52165626490267,7.97621552702544e-15
0.531715415268436,8.23548424713186e-15
0.54184569150923,8.49675925354472e-15
0.552062420116928,8.76042414753957e-15
0.56,8.96537263134545e-15
0.562430823131507,9.02815332331254e-15
0.572811803085099,9.29634561046098e-15
0.58294731220882,9.55831858312843e-15
0.593001605693414,9.81830225613656e-15
0.6,9.99932662352542e-15
0.603069722160585,1.00787445184763e-14
0.613184573800447,1.03404899474412e-14
0.62336973648381,1.06041431925565e-14
0.633385376008326,1.08634883719516e-14
0.64,3.27074119730101e-15
0.643509058883524,5.30357533311344e-15
0.653592430110304,9.70681967713192e-15
0.663991984999263,9.20700245526224e-15
0.674246362791671,7.41015894675064e-15
0.68,3.98654308344229e-15
0.684431658942811,7.7547392421638e-15
0.694528881586296,9.99448627727916e-15
0.704565395876849,1.73973588217617e-16
0.714628261921374,3.80457690950567e-18
0.72,1.24026914322917e-14
0.724755823551479,6.84629405032087e-17
0.735083707844608,0.866954759435032
0.745104440415621,5.31641742841796e-19
0.755332580655792,1.66319110940209e-19
0.76,0.0325468278478905
0.765349568803154,0.52574789989907
0.77611493426807,0.48356910291817
0.786472239725925,0.364947257558827
0.796717974342508,5.71131277038373e-15
0.8,0.220756606531209
0.80672767731955,0.248597108477535
0.816849218234887,0.462577386534623
0.827040827883216,1.0368935288436e-19
0.837164738422815,0.22042874860092
0.84,0.263591979340333
0.847346299250121,0.37592880286446
0.857486462722554,0.427936309554148
0.867588519951993,0.0900432815143738
0.877837017456688,0.495642149497543
0.88,0.333195825730605
0.887851019394182,0.234337580066441
0.898934945870508,0.330181486433538
0.908956847413845,1.7107503291031e-15
0.919396942553955,0.521151696898043
0.92,0.15853650706898
0.92950550333611,0.508651635852554
0.939587544605437,0.0829481513451221
0.949908523102066,8.4615985111159e-15
0.96,0.649074177527767
0.960135465366947,6.89490173101522e-19
0.970197768006652,0.539372606406291
0.980221742056118,1.2902712769496e-15
0.990250888974794,0.380843285665119
1,0.395425167216764
1.00040511493781,1.05917417154966
1.01052450872934,6.18737916804905e-15
1.02084983656312,0.391963320856251
1.03143797139673,1.08862147376788
1.04,0.0848739620679059
1.04159245890155,0.426370518217432
1.05221137288758,0.327471913528464
1.06260331778941,1.24630332102675e-18
1.07261342505712,0.55163553285294
1.08,0.164627328330559
1.08285033681789,1.00098049998159e-17
1.09293064264003,0.280366274949692
1.10298974665664,0.230279685713501
1.11307936439766,0.412025236959775
1.12,0.427624356164455
1.12312645346797,0.671646457991707
1.13316654208301,1.03648254436009
1.14320737355458,3.01601067606894e-19
1.15322787803038,0.790840897488371
1.16,0.753938979087222
1.16340600153723,0.605886380776661
