"infB"
"Time (sec)","Reaction Force7 (newton)"
0,0
0.0101012545166334,9.7113232692547
0.020261024333448,5.60402701190292
0.0306296658552061,2.29719304251986e-15
0.04,1.02538274365157e-14
0.0409763266041838,5.64902135702381e-18
0.0512265535288444,6.0370979282853
0.0613322982446237,4.99501355542478
0.0713727308241002,5.50724309093352
0.08,5.52386697235073
0.0814087788804039,4.84228678214391
0.0917304543899643,6.03218978822547
0.101846636486607,5.21191509447345
0.112046280407089,5.74937788243957
0.12,5.6538206916272
0.122349494336019,5.8435651527797
0.132369709455955,5.47727518956664
0.142594562652792,5.45409661641328
0.152629018486801,4.85109574437623
0.16,5.52778162029645
0.162663445536895,4.90884523597325
0.172697550861152,5.33628382140064
0.183115517749707,4.56045639082245
0.193674322703964,4.90924242725757
0.2,5.50105922716841
0.204285410135423,5.18890605087108
0.214334236855849,5.88666723514987
0.224844864231579,4.71971027748442
0.235600368577971,6.14817716408869
0.24,5.51051878734176
0.246146568189199,4.95426435197936
0.256351260777855,5.62600116795992
0.266390478743192,5.34336394423246
0.276450602543354,5.23861387179971
0.28,5.51483971671459
0.286502854635987,4.91532860392979
0.296554527282157,5.48721270820181
0.306817184105914,5.96087537981234
0.316842943365317,5.07167517440579
0.32,5.78435507375815
0.326906704022279,5.62360730433984
0.337138733865618,5.00913003289014
0.34725464867118,5.73314884119438
0.3573891831757,5.64062482701674
0.36,5.59600873851583
0.36773495012985,5.97692126061055
0.377894113950757,5.81671779146683
0.388242637445476,6.04514750831516
0.398372424403907,5.45509442237365
0.4,5.64715716392511
0.40863862601884,5.59992198450828
0.418736199013169,5.58106694783702
0.428764947732403,5.69497320776061
0.43896503821623,5.0746873114629
0.44,5.5507488114241
0.449021934844891,5.45721217479137
0.459377908877102,4.61452348002202
0.469389972537489,5.44457018736258
0.479788120751284,4.3930482418148
0.48,5.89103044603877
0.490651761308616,5.47321592282903
0.501048064690111,6.08970324884094
0.51126543768935,5.93887949246782
0.52,5.33764448578557
0.52165626490267,5.64277114267955
0.531715415268436,4.88555474187805
0.54184569150923,5.90081286457664
