"supC"
"Time (sec)","Reaction Force8 (newton)"
0,0
0.0101012545166334,3.98097162913287
0.020261024333448,6.44024421058583e-15
0.0306296658552061,6.17256947230579
0.04,7.91310766365239
0.0409763266041838,4.1740325576979
0.0512265535288444,6.46484076571916
0.0613322982446237,5.27124284968505
0.0713727308241002,6.07631379076275
0.08,5.83368406185374
0.0814087788804039,5.36672539489588
0.0917304543899643,6.22600059507848
0.101846636486607,5.67294206853025
0.112046280407089,5.92768574577372
0.12,6.0387723298117
0.122349494336019,6.00172180801541
0.132369709455955,5.88353648247807
0.142594562652792,5.90975727947473
0.152629018486801,5.36702199717614
0.16,6.00047061664538
0.162663445536895,5.31587865034526
0.172697550861152,5.95312722848839
0.183115517749707,4.92786989771028
0.193674322703964,5.30804619228271
0.2,5.96359423422904
0.204285410135423,5.62528051083984
0.214334236855849,6.28141808282496
0.224844864231579,5.16624970271699
0.235600368577971,6.61140306031969
0.24,5.98344282392718
0.246146568189199,5.36613631968403
0.256351260777855,6.09693342086767
0.266390478743192,5.85151760169857
0.276450602543354,5.59009737784836
0.28,5.92268845478569
0.286502854635987,5.29787022071285
0.296554527282157,5.96601253653185
0.306817184105914,6.40228073691819
0.316842943365317,5.58021905572718
0.32,6.21713215628122
0.326906704022279,6.06394399711319
0.337138733865618,5.41919462490853
0.34725464867118,6.22211932465474
0.3573891831757,6.11215948674392
0.36,6.07130178473258
0.36773495012985,6.43104971187895
0.377894113950757,6.27986050435709
0.388242637445476,6.51277066252925
0.398372424403907,5.90149115718209
0.4,6.1345251886405
0.40863862601884,6.13174538241318
0.418736199013169,6.08061327498393
0.428764947732403,6.20964104983572
0.43896503821623,5.50893040781841
0.44,6.04259239690082
0.449021934844891,5.91833971999961
0.459377908877102,5.02187849887203
0.469389972537489,5.98308260161653
0.479788120751284,4.82337370284326
0.48,6.32677439974397
0.490651761308616,5.98809342498329
0.501048064690111,6.61629556379137
0.51126543768935,6.4593775041443
0.52,5.76138152948127
0.52165626490267,6.14372870409913
0.531715415268436,5.39569948084044
0.54184569150923,6.36604122703132
0.552062420116928,6.14559508857962
0.56,6.49256751546248
0.562430823131507,6.4960527333951
0.572811803085099,5.55789415429888
0.58294731220882,5.90422735974139
0.593001605693414,5.52766014674891
0.6,5.9918518862719
0.603069722160585,6.34475386909314
0.613184573800447,5.82457504704831
0.62336973648381,5.95008312702482
0.633385376008326,6.1894266433636
0.64,5.3201177701092
0.643509058883524,4.94154234887442
0.653592430110304,6.16592957060356
0.663991984999263,5.30558231373368
0.674246362791671,6.53068413445807
0.68,6.19734489282491
0.684431658942811,5.81058895750572
0.694528881586296,6.23794341159359
0.704565395876849,5.68626591282837
0.714628261921374,5.97905137204013
0.72,5.86622092736689
0.724755823551479,6.03556417571799
0.735083707844608,7.00924419202369
0.745104440415621,5.7323269111736
0.755332580655792,5.08264447177542
0.76,5.75334066764428
0.765349568803154,6.30897877071303
0.77611493426807,6.16696881154152
0.786472239725925,6.0378313718771
0.796717974342508,5.32364373358116
0.8,5.90282399946708
0.80672767731955,5.85740029129841
0.816849218234887,6.05828166505098
0.827040827883216,5.33712651691669
0.837164738422815,5.84832092258972
0.84,5.84959075511935
0.847346299250121,5.87584462188545
0.857486462722554,5.88711719104635
0.867588519951993,5.55545144048553
0.877837017456688,6.05968116155525
0.88,5.90865474827071
0.887851019394182,5.75255136505103
0.898934945870508,5.81922647749803
0.908956847413845,5.53328307165768
0.919396942553955,6.12166767133131
0.92,5.64219549712452
0.92950550333611,5.97279579281343
0.939587544605437,5.59182102475084
0.949908523102066,5.41753922707875
0.96,6.12463897672545
0.960135465366947,5.02878743657851
0.970197768006652,5.95931742433375
0.980221742056118,5.1495158435474
0.990250888974794,5.76485167746468
1,5.83135140468657
1.00040511493781,6.60951342763975
1.01052450872934,5.05971609208042
1.02084983656312,5.72260475094563
1.03143797139673,6.56243379210405
1.04,5.48179807988356
1.04159245890155,5.81847021664093
1.05221137288758,5.60036347812857
1.06260331778941,4.96184627285052
1.07261342505712,5.90614545338023
1.08,5.59071594715459
1.08285033681789,5.07070677481475
1.09293064264003,5.73850571693561
1.10298974665664,5.67395463975819
1.11307936439766,5.77589035073333
1.12,5.82572564548275
1.12312645346797,6.10282847675465
1.13316654208301,6.47907979739712
1.14320737355458,5.20721491055283
1.15322787803038,6.16925653869967
1.16,6.1199301304912
1.16340600153723,5.943880211633
1.17354633373294,6.03130776722351
1.18369701664699,5.63133656515073
1.19396286061935,5.88589200566913
1.2,5.84964628693404
1.20399249069298,5.45378630394672
1.21408014822368,5.48043459756415
1.22415552464804,5.54263113483914
1.23433909266474,5.37160084025617
1.24,5.83702291484087
1.24436373103857,6.33357788394485
1.25460052130558,5.44523556600601
1.26465112746714,5.24160911641945
1.27475669993954,5.85713283527
1.28,5.54375426359327
1.28495001837654,6.70152643206561
1.29535969256297,5.73615474634388
1.30540466813272,5.23039797844695
1.31554330794775,5.59761257630674
1.32,5.82353759716314
1.32570780837189,5.59388496600423
1.33584126560124,5.50516224753642
1.34585951352418,6.05942491277872
1.35598372768774,5.72268651553282
1.36,5.17416355969944
1.3659936145233,5.46173309544323
1.37618641434323,5.64944345805436
1.3871283862483,5.60256648148948
1.39733821565274,6.93530901923518
1.4,5.68120946972533
1.40749841567103,5.71167208195173
1.41751589645152,5.79818269127791
1.42756399116496,5.63627512551237
1.43764457562224,5.63970919218602
1.44,5.48474009083063
1.44772890375593,5.96770428223774
1.45840539014912,5.52378103301506
1.46849762284737,6.0828528016607
1.47856732461562,5.61512087985453
1.48,5.49997405156484
1.48865679622551,5.47497844300147
1.49880506973782,5.88576835906493
1.50901191607688,4.96862556450071
1.51918506644811,5.0231589305658
1.52,5.400545108967
1.52943806192393,6.28106306360448
1.5396054865041,5.37850739380077
1.54995187325006,4.81820299100165
1.55996870234816,6.03106642930561
1.56,6.04651880631708
1.57131920746867,6.17604133581842
1.58150235653211,5.01504172684334
1.59181678378099,6.3850460532316
1.6,5.39265412318558
1.60183978191206,6.2049130132116
1.61278828696216,6.16141101180218
1.62285364205699,4.59325991104647
1.63317249946385,6.20048007735971
1.64,5.85445437029133
1.64330815685677,5.68075036012108
1.65363304871275,4.66703551349106
1.66450835975955,5.59473899477363
1.67460571423415,5.93271104164027
1.68,5.93653484152819
1.68477897316215,5.81961011421526
1.69492316469414,4.98894490129675
1.70548551635318,5.49936788960957
1.71566098776055,5.90921574900186
1.72,5.68560228675221
1.72573371458088,5.42066439940192
1.73583242348859,5.49550213598041
1.74584539046932,5.33712545866224
1.75585280939693,5.49683091629926
1.76,6.03348471839076
1.76587368476682,5.04522968610868
1.77600539280252,5.32813376546862
1.78701367249698,5.57132153441142
1.79707400907621,5.51009066690984
1.8,5.22739549716644
1.80712567327205,5.49314925099326
1.81726321794878,5.58425994011694
1.82739273296668,5.79183327697149
1.83748588495954,5.63852820479341
1.84,5.55461772135463
1.84801235402396,5.55385477319034
1.85804659069178,5.30151098215835
1.86826559537057,5.27451408979902
1.878418879067,5.47588939938495
1.88,5.30340948831423
1.88848644220065,5.6719394990243
1.89853701480186,5.22472400290607
1.90858417942908,5.28239460465723
1.9188436080525,4.81325156371894
1.92,5.56046512327569
1.92911578357311,5.85704243318708
1.93916269795005,5.60951752784972
1.94944224319326,5.32314272523147
1.95967254457465,5.55552921515131
1.96,5.49771220792052
1.97119007693443,5.31664826743416
1.98129421765018,5.07619941091227
1.99141585652159,5.6383374180183
2,5.04532794586361
2.00169560739864,4.5833256335913
2.01189669100321,4.86662634604866
2.02208053514613,5.5047102417343
2.03209726918645,5.81371504803727
2.04,5.23219873015086
2.04214028682893,5.95245629732386
2.05214954603316,5.65536172396291
2.06217918766076,6.08074238238365
2.07232220550684,5.44575717112739
2.08,5.45255002859141
2.08232534504271,5.64137162929513
2.09250928648957,4.86186273479396
2.10255424685618,5.87640692301457
2.11268572030571,5.34283182012702
2.12,5.25402207121776
2.1228999685186,5.20390023671542
2.13333425811694,4.95270325950984
2.14356231981918,4.69771107417703
2.15362040867849,5.69674467526356
2.16,5.5037286818384
2.16371879009156,5.31549775809541
2.17384508236622,5.225300470056
2.18395577262533,5.29073402567556
2.19446636062362,6.39822436188575
2.2,5.89426849611462
2.20447770930747,6.01556270038388
2.21496490176989,5.01293381752204
2.22510040118147,5.46045846000345
2.23516395432215,5.391310963046
2.24,5.63416716791018
2.245263063122,5.0932133618705
2.25533303920053,5.28025138799446
2.26582099995246,5.04316233882787
2.2759117636334,5.61311555972766
2.28,5.40456070111212
2.28598218369902,5.8810325321875
2.2961173788414,5.27070349676609
2.30625702612975,5.4828494997836
2.31628274141748,4.88483822892841
2.32,5.23644844724882
2.32630896953807,5.57337122979706
2.33686379150159,4.87776796017272
2.34704439498432,4.62374446924408
2.35711694574648,5.16024456315989
2.36,5.08320064280229
2.36717003397173,5.45096727771968
2.37718053233696,5.35685674602555
2.38730027010179,5.21974814678619
2.39741407295294,5.39984420707367
2.4,4.80706442821283
2.4075083209553,5.62812273031262
2.41754818348536,5.35260185621033
2.42779837448917,4.74999326815223
2.43784092202258,5.4774303932029
2.44,5.23341583712413
2.44792889507492,5.23256225619839
2.4580339022772,5.31867937853125
2.46831143285615,5.91785387427646
2.47850073221037,5.31254944999965
2.48,5.63134589949587
2.48859343567122,5.12142007687036
2.49865562399587,5.40951729083523
2.5089565028003,6.37687944944064
2.51902752193951,5.11269149212657
2.52,4.97488057178483
2.52913541241934,5.40908697282722
2.53929571008909,4.42341670033573
2.54931641228505,5.49510008913983
2.55937134693497,5.1755488336317
2.56,5.38161112511628
2.56942206685525,5.46021867219227
2.57983433299841,4.80184367220005
2.59046163470611,5.34747179338998
2.6,5.29308754702166
2.60051840885302,4.85947894691901
2.61059276948903,4.87505897116251
2.620738737456,4.67563211778642
2.63089315941255,5.1431831555945
2.64,5.07454719324776
2.64122491846457,4.99225597040953
2.65126634721333,5.00608304686166
2.66147090989907,5.18959957419255
2.67156293622053,5.1298758892775
2.68,5.32895471039451
2.68179126411444,5.82956976741696
2.69184638314705,4.94383253556482
2.70205894468134,5.27283004328347
2.7121307038872,5.85042118253723
2.72,4.94810442017617
2.72222932054375,5.06303790395174
2.73227242858158,5.0409328343777
2.74230502640582,4.8809350152102
2.75241287379168,5.17054796731624
2.76,4.91803822531577
2.76245175957188,5.40570294635134
2.77263374468902,5.10492142009802
2.78279135363373,5.69475986256591
2.7930941785263,5.01423957759793
2.8,5.06718585961303
2.80311028208458,5.15618373630721
2.81316295254887,4.75624752263656
2.82324131964635,4.60807669556484
2.8332927776451,4.69989998119795
2.84,5.10067875189869
2.84348300596543,4.36722889067916
2.85403983543336,5.62962751875145
2.86408006106581,4.924932258279
2.87440789857249,5.47769946736611
2.88,4.9334878503632
2.88447310363902,4.90955060820454
2.89455079227603,4.71412254917898
