Grafico43
"Tempo (sec),""Forza di reazione43 (newton)"""
0,16.912965395511
0.0102033931197748,14.0462897818833
0.0202119163065772,4.76475075952832
0.0303144636978331,4.46983387937769
0.04,5.16945072418354
0.0403944266077592,5.3575544641747
0.0504743623112356,5.42423731553579
0.0604953591927416,6.27909703986141
0.0705240841625412,5.26203789135659
0.08,5.551482730389
0.0805624230084406,5.0441555960166
0.0907516936412517,5.16341901878628
0.101192217500886,5.22299422711625
0.111274190522386,5.33507678795063
0.12,5.51039024965981
0.1213006833025,5.38700967258572
0.131375631200463,5.64339173709607
0.141511830944012,4.2261417805483
0.151636956467877,5.39285854810875
0.16,5.71513397698675
0.161957204999307,3.31213336621939
0.172607628544456,5.32640935584994
0.182684337332742,5.36143273349385
0.192722147636105,5.52113142858171
0.2,5.82036076148462
0.203204878155395,3.78180310672053
0.213540035915283,5.77478651919253
0.223553474876102,4.74810171241869
0.234055674373942,5.0383744063097
0.24,5.0104327824772
0.244114240525569,4.16974882456193
0.25415773021847,5.37379698356856
0.264296412422869,4.69221212028591
0.274332819934242,5.84428208111001
0.28,5.19394414370785
0.28446511453305,5.01033917219649
0.294624696986501,4.16079684244909
0.304696427265241,4.91718854805194
0.314828442460547,4.73612369898577
0.32,5.3378406323337
0.324846195814051,4.27442418299177
0.334882151201337,4.94199010276171
0.34493475925655,4.96597222509838
0.355086688040343,4.84547277448652
0.36,5.01043457669656
0.365093863223918,5.07521526942988
0.375126358854386,6.05633742229974
0.385320586592958,5.99876408240334
0.395329832101642,3.94512673264831
0.4,5.11267728595888
0.40541426698007,4.7815168214075
0.415650617069866,4.48484971778021
0.426231672897403,5.85712891178825
0.436628952334804,5.25664995394273
0.44,4.63254084647784
0.44674202457851,4.50437688622935
0.457017267737116,3.98543373098215
0.467035790729527,4.24801755239341
0.47743537727484,5.16514231568277
0.48,4.97168767873251
0.487831638151406,3.37187242677759
0.497851983265086,4.79086617520424
0.508319557693403,3.19720060865516
0.518448931632128,4.82703412416949
0.52,4.16030583884555
0.528807850784228,4.19481791802947
0.538850414675724,5.94128856829088
0.548868869199583,5.60014750960165
0.55887461851873,4.40806347666656
0.56,5.30530554201536
0.568954118446655,5.08619902441011
0.579152523503631,5.94355344228967
0.589440860869063,4.93173923980208
0.599498085664448,5.12657612701374
0.6,5.13868858666618
0.609510639151496,4.74307200459255
0.619630723980673,4.67563999499091
0.629857508193842,3.82010002499258
0.639876933166592,4.34288390350376
0.64,4.39383934910974
0.649944853342688,6.25693142193755
0.660085282356361,4.70227160216915
0.670307572015771,5.08024434865477
0.68,5.27175724007529
0.680582008162463,5.25361294262983
0.690866372292026,5.04624752955716
0.700950402920787,4.92639527429139
0.711021444067074,4.59377929532727
0.72,4.63742662208201
0.721056655105707,4.96078394683413
0.731237003071985,4.95977481508036
0.741267716211893,4.38266860570487
0.751414558756992,3.85267530623331
0.76,4.39113811921482
0.761620530981603,3.87704890768943
0.771709275404013,4.22941481700769
0.782272520288258,5.21509930271901
0.792348406644263,4.09033135642305
0.8,4.38489820776832
0.802430830041598,4.45941712590192
0.812714602242443,4.4210886184821
0.822734652314521,4.77236224897564
0.832847050196041,4.23248959776426
0.84,3.71207256388321
0.843712305367472,4.85855543866201
0.85381462745889,4.38288389602692
0.864084813504866,4.02587097999578
0.874139463233573,4.110622780891
0.88,4.02631811298614
0.884252075681335,4.21899302745722
0.894371917344033,4.20356489542146
0.904467450490204,4.07027993285894
0.914839294853072,3.92303855570386
0.92,4.39563199143191
0.924934901446662,4.2025506840178
0.935333770887216,4.25085543745439
0.945353068646415,3.97070827309684
0.955401272844293,4.36291363408462
0.96,4.08884590543366
0.965445305168342,4.25450674191102
0.975531438774914,4.35411643932866
0.985656656886455,4.32198431584264
0.995737847112645,4.34630222571921
1,4.01992830500228
1.00587039202784,4.12305139618031
1.01595231998722,3.90907404995084
1.02599574877194,4.04057771960904
1.03611417184363,4.27145110941012
1.04,4.0368558821419
1.04635095645587,4.11193645328599
1.05637466739322,3.83330898614962
1.06655435041545,4.31085743820929
1.07662473405778,4.17902465672682
1.08,3.96584490170731
1.08667932615885,3.76579146539891
1.09671573099371,3.84553005429995
1.10700388982581,3.7229865649611
1.11703679808551,3.98916005084914
1.12,3.90282833143944
1.12720825492124,3.83999296476502
1.13723014578796,4.56876576067342
1.14728634904524,4.3043034209572
1.15736454983154,3.93452349576579
1.16,4.41587300816753
1.1674370953834,3.95042918424595
1.17753233524915,4.26243990392951
1.18770327923968,3.75687315751991
1.19776065355781,3.95421445854906
1.2,4.3631659251652
