"Tempo","Forza"
0,0
0.0102468713248051,6.77589792961224e-15
0.0203475789064465,2.14706845563281
0.0303933894832569,8.23617854532924e-16
0.04,2.84811756576307
0.0405243362393581,6.21698102991202
0.0507129393447553,6.32823407839302e-18
0.0607515651569704,2.08771494458838e-15
0.0709451893905011,1.02143268506508e-14
0.08,8.18911959344872e-15
0.0812502313423567,1.32793817705624e-14
0.09129389722021,3.2315128914938
0.101336135408273,3.00202243080742
0.111638642945708,3.06308296806465
0.12,3.32225763775591
0.121671945316518,3.24018934571463
0.131718766932271,2.53613417529403
0.141845658699597,2.85665914209355
0.152039230297885,2.29308058319395
0.16,3.05517864196452
0.162226569250053,3.17530827137494
0.172228099930308,2.61357883232113
0.182312777433953,2.60495611754967
0.193225642819283,1.87616376535909
0.2,2.74116787355617
0.203258195694155,2.13256715145628
0.213392689168028,2.59889897855699
0.223456938653425,2.77247569621938
0.23373547683675,2.51832563989305
0.24,2.59665498298053
0.243843656339859,2.81949496319119
0.254005475343126,2.13245826882064
0.26402439734598,2.5432131950337
0.274179765294826,3.5140651275559
0.28,2.35346684855189
0.284418272764972,2.88518340170921
0.294421779590546,2.47332677978491
0.30445618673772,2.72248764204548
0.314522401555537,2.45042521951571
0.32,2.8720993708917
0.324688874455998,2.58113745430589
0.334718778138673,2.34224594662882
0.345021651500488,2.15133336049852
0.355263173398944,2.08687588722552
0.36,2.36736815485845
0.365502064732597,2.33971290327308
0.375593849617263,3.19255237256523
0.385642943948305,2.74434110183042
0.39567779781102,2.33716805750788
0.4,2.73482138834557
0.405979437530295,2.50118377514378
0.416084327271172,2.823190562784
0.426277257661861,2.76737750639546
0.436460222812762,2.40331997862087
0.44,2.712099519723
0.446631001856926,1.78797875964808
0.456657754005108,2.67534626049813
0.466686990934054,3.02469336069782
0.476760150672946,2.22537319476187
0.48,2.43836347262331
0.486985512291582,2.39932867050288
0.497062424199142,3.1672639943474
0.50720177660737,2.13501068415645
0.517258481204156,2.7353545932363
0.52,2.55404697079239
0.527430672578269,2.50261765150799
0.537514076087063,2.34798212052293
0.547516680394249,3.25877983327585
0.557542432375938,2.81162806616427
0.56,2.12716230747137
0.567574395312621,2.68606886000156
0.577621357171608,2.15847867638658
0.587670226941957,2.0118352226212
0.597838532793594,3.26533372355075
0.6,2.83973496969836
0.607866798419859,2.31480078393316
0.61801981486869,3.26672881192818
0.628185366569904,3.19939275203271
0.638263674072292,2.50143610868928
0.64,2.53135632706391
0.648528805928029,2.46517660521354
0.658696177332705,2.07065097903757
0.668752378273616,2.54025148580341
0.678875954149787,2.64376667709145
0.68,2.40052126386869
0.688958607359427,2.56498360187845
0.698997240067677,3.02564828669266
0.709178559512346,3.35717373483699
0.719478927290149,3.1619823934189
0.72,2.57011227470085
0.729641414340455,3.14670251226864
0.739811937445216,3.44649771107268
0.750042970118725,2.22333739486817
0.76,2.24317384825081
0.760179083405931,1.94498312580041
0.770287650149834,2.10971813593071
0.780291111760459,2.52648117237457
0.790504249771592,2.16249219668633
0.8,2.56481586263776
0.800551344271699,2.33882176481557
0.810584749385207,2.14997628199301
0.820658258951362,2.43238364762038
0.830875061554841,2.55135295863239
0.84,2.31781045472937
0.840994515574358,1.72462264586687
0.851156968199243,2.25407556149337
0.861444611191205,2.82808066269875
0.871481848948071,2.42847459968755
0.88,2.57983088662434
0.881497315344775,2.61184156388118
0.891622544531459,2.54516811452401
0.90173404866991,2.41824334364623
0.911784229392883,2.47171136007663
0.92,3.09691325624827
0.921807514329485,2.41346922092823
0.931846333250738,2.4426411524469
0.942052369984841,2.31993683899056
0.952111895890637,2.32548066172912
0.96,2.63582640232315
0.962220089510422,1.9205900480915
0.972255086182131,2.09508441736946
0.982309556114349,2.95189706240917
0.992578280679793,2.44558840782035
1,2.41240036655826
1.00259945517741,2.07997936396552
1.01265487822286,2.3161166870842
1.02281294719877,3.35615770550836
1.03319158530925,3.75601008025135
1.04,2.8563227019228
1.04338744024047,2.59586344874943
1.05353839097309,3.04879060592039
1.06355612039579,1.86529907901865
1.07360879807847,2.48934914155381
1.08,2.50906594595189
1.08384691454745,3.49607611555664
1.09390533728887,1.90673508125165
1.1039338331807,2.497476689026
1.11418879356471,1.71896487805408
1.12,2.76739603651521
1.12435994177837,2.23680231738116
1.13444409136922,3.30912893960554
1.14464934574018,2.83737487329434
1.15477151646379,2.86243121494434
1.16,2.48493614505102
1.16490075776853,2.11115449823694
1.1749854585067,2.95144956190285
1.185079898466,2.84178726510338
1.19511296840616,3.60276310598917
1.2,2.40527130236657
1.20531118982741,2.87660903991074
1.21537543479076,2.78452979764005
1.22554182424028,2.6659092822521
1.23566617871532,2.07759516457943
1.24,2.45298811796552
1.24567620329576,2.71172254105386
1.25578915951603,2.40912482158897
1.26583519751633,2.70222827430746
1.27597689802084,2.65406240031512
1.28,2.84184936518492
1.28599910604763,2.58790649733747
1.29614035940184,2.3078934714228
1.30617326452883,2.76414209873137
1.31624809454655,2.55865290881263
1.32,2.48240922210816
1.32627825940371,2.81359258626041
1.33630261065106,2.41322808984367
1.34638072377566,2.27131617473243
1.35652992801838,2.52581424363189
1.36,2.45676872616419
1.3665775060064,2.70981235747699
1.37669664127705,2.4099453668324
1.38674608099382,2.29657877350218
1.39677652929478,2.5929438842823
1.4,2.25367816296841
1.40682943336045,2.86449034291441
1.41687966594601,2.39770288390961
1.42690142301234,1.97865764013856
1.43705301176666,3.21515552350185
1.44,2.33839322413508
1.44713274633807,2.57565117092124
1.45729971576338,3.53244394134239
1.46738148278024,3.58213445373161
1.47747310898979,2.50459612011566
1.48,2.11082140146823
1.48750185610343,2.49137881027631
1.49753128631461,2.70468383593014
1.50755310759682,2.64319799268145
1.51760717413766,2.46188135019731
1.52,2.64245290953988
1.52764223694861,2.42716122949775
1.53768181100934,2.73982819939497
1.54770860613333,2.23030018401007
1.55780301905907,2.10782457245021
1.56,2.58188918888061
1.56785894032926,2.31491806082178
1.57793094724347,2.51015256412975
1.58819884611564,2.61868324241749
1.59834027437583,2.62491838762864
1.6,2.62339759395396
1.60838202302951,2.47374010817307
1.61839667832776,2.25291973745123
1.62881526184876,2.63005515697528
1.63905269174555,2.86566649471552
1.64,2.7186691187208
1.64916074233975,3.30838871270497
1.6593147816473,2.52646507785268
1.66936506839387,2.85066288604338
1.67953397652576,2.61411426727307
1.68,2.57507324133336
1.6896470838943,3.37810571046679
1.69975023046184,3.80235900921548
